Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Percent Change;Factor;ATR20;EMA50;EMA80;EMA10;EMA21;EMA100;EMA200;MACD_day;MACDsign_day;MACDdif_day;MACD_week;MACDsign_week;MACDdif_week
2008-02-28;28,40308;28,56469;28,21891;28,28656;146800;0,00000;0,00000;-0,01311;0,92933;0,66000;0,94020;0,95426;0,93170;0,92870;0,96147;0,98159;0,05126;-0,02946;0,08073;-0,63788;-0,55435;-0,08353
2008-02-29;27,89569;28,07234;27,43715;27,52360;153600;0,00000;0,00000;-0,02697;0,90426;0,67804;0,93879;0,95302;0,92671;0,92648;0,96034;0,98082;-0,01669;-0,02691;0,01022;-0,64854;-0,55902;-0,08951
2008-03-03;27,64011;27,68521;27,28304;27,59125;191600;0,00000;0,00000;0,00246;0,90649;0,65177;0,93752;0,95187;0,92303;0,92466;0,95927;0,98008;-0,06434;-0,03439;-0,02994;-0,65718;-0,56386;-0,09332
2008-03-04;27,33566;27,54990;27,07633;27,42211;193400;0,00000;0,00000;-0,00613;0,90093;0,63873;0,93609;0,95062;0,91901;0,92251;0,95812;0,97929;-0,11443;-0,05040;-0,06403;-0,66805;-0,56897;-0,09908
2008-03-05;27,43714;27,76413;27,29056;27,53862;341000;0,00000;0,00000;0,00425;0,90476;0,62300;0,93486;0,94948;0,91642;0,92089;0,95706;0,97855;-0,14308;-0,06894;-0,07414;-0,67602;-0,57419;-0,10183
2008-03-06;27,32064;27,40332;26,76061;26,79068;412200;0,00000;0,00000;-0,02716;0,88019;0,63777;0,93272;0,94777;0,90983;0,91719;0,95554;0,97757;-0,22356;-0,09986;-0,12370;-0,69638;-0,58012;-0,11626
2008-03-07;26,73805;26,96356;26,41105;26,65160;516200;0,00000;0,00000;-0,00519;0,87562;0,62964;0,93048;0,94599;0,90361;0,91341;0,95395;0,97655;-0,29516;-0,13892;-0,15624;-0,71786;-0,58677;-0,13110
2008-03-10;26,69297;26,69297;26,19309;26,22691;524200;0,00000;0,00000;-0,01593;0,86166;0,61729;0,92778;0,94391;0,89598;0,90871;0,95213;0,97541;-0,38177;-0,18749;-0,19428;-0,74540;-0,59439;-0,15102
2008-03-11;26,58397;27,05754;26,36598;27,05754;261200;0,00000;0,00000;0,03167;0,88895;0,63760;0,92626;0,94255;0,89471;0,90691;0,95088;0,97455;-0,37902;-0,22580;-0,15322;-0,75671;-0,60215;-0,15456
2008-03-12;26,92598;27,36197;26,68543;26,82826;152800;0,00000;0,00000;-0,00847;0,88142;0,64131;0,92450;0,94104;0,89229;0,90459;0,94950;0,97362;-0,39083;-0,25880;-0,13203;-0,77111;-0,61019;-0,16092
2008-03-13;26,45994;27,16654;26,29080;27,08009;344400;0,00000;0,00000;0,00939;0,88969;0,66364;0,92313;0,93977;0,89182;0,90324;0,94832;0,97279;-0,37554;-0,28215;-0,09339;-0,78003;-0,61824;-0,16179
2008-03-14;27,11014;27,22665;26,32837;26,65160;663800;0,00000;0,00000;-0,01582;0,87562;0,68599;0,92127;0,93819;0,88887;0,90073;0,94688;0,97182;-0,39347;-0,30441;-0,08905;-0,79565;-0,62662;-0,16903
2008-03-17;26,17053;26,48624;25,91871;26,24946;242600;0,00000;0,00000;-0,01509;0,86240;0,69045;0,91896;0,93632;0,88406;0,89724;0,94520;0,97073;-0,43511;-0,33055;-0,10455;-0,81717;-0,63559;-0,18158
2008-03-18;26,59149;27,19661;26,41860;27,15902;481000;0,00000;0,00000;0,03465;0,89229;0,71490;0,91791;0,93523;0,88556;0,89679;0,94416;0,96995;-0,39021;-0,34248;-0,04773;-0,82132;-0,64429;-0,17702
2008-03-19;27,26425;27,52359;26,68920;26,68920;224800;0,00000;0,00000;-0,01730;0,87685;0,72628;0,91630;0,93379;0,88397;0,89498;0,94282;0,96903;-0,38807;-0,35160;-0,03647;-0,83309;-0,65312;-0,17998
2008-03-20;26,65538;27,21164;26,53135;27,21164;327800;0,00000;0,00000;0,01958;0,89402;0,72190;0,91543;0,93281;0,88580;0,89489;0,94186;0,96828;-0,34030;-0,34934;0,00904;-0,83474;-0,66157;-0,17316
2008-03-24;27,44842;27,90696;27,24170;27,74158;252200;0,00000;0,00000;0,01947;0,91143;0,71937;0,91527;0,93228;0,89046;0,89640;0,94125;0,96771;-0,25671;-0,33082;0,07410;-0,82660;-0,66924;-0,15736
2008-03-25;27,94545;28,12256;27,65530;28,02082;574800;0,09550;0,00000;0,01007;0,92060;0,69536;0,91548;0,93199;0,89594;0,89860;0,94085;0,96725;-0,16603;-0,29786;0,13183;-0,81355;-0,67592;-0,13763
2008-03-26;27,95675;27,95675;27,58369;27,70051;432800;0,00000;0,00000;-0,01143;0,91008;0,67077;0,91527;0,93145;0,89851;0,89964;0,94024;0,96668;-0,11864;-0,26201;0,14338;-0,80632;-0,68194;-0,12438
2008-03-27;27,76457;27,83239;27,38774;27,39904;337800;0,00000;0,00000;-0,01088;0,90017;0,64923;0,91468;0,93068;0,89881;0,89969;0,93944;0,96601;-0,10420;-0,23045;0,12625;-0,80431;-0,68757;-0,11674
2008-03-28;27,46688;27,48949;27,08629;27,11267;111600;0,00000;0,00000;-0,01045;0,89076;0,62580;0,91374;0,92969;0,89735;0,89888;0,93848;0,96527;-0,11455;-0,20727;0,09272;-0,80701;-0,69305;-0,11395
2008-03-31;27,05614;27,51963;27,00715;27,51963;107200;0,00000;0,00000;0,01501;0,90413;0,61501;0,91336;0,92906;0,89858;0,89936;0,93780;0,96466;-0,08889;-0,18359;0,09470;-0,80205;-0,69805;-0,10400
2008-04-01;27,64023;28,30721;27,59501;28,30721;620400;0,00000;0,00000;0,02862;0,93001;0,63144;0,91402;0,92908;0,90430;0,90214;0,93764;0,96431;-0,00494;-0,14786;0,14292;-0,78312;-0,70194;-0,08119
2008-04-02;28,33736;28,62375;28,20547;28,41649;327800;0,00000;0,00000;0,00386;0,93360;0,61114;0,91478;0,92920;0,90962;0,90500;0,93756;0,96401;0,06960;-0,10437;0,17397;-0,76279;-0,70471;-0,05808
2008-04-03;28,26574;28,61996;28,26574;28,53706;67800;0,00000;0,00000;0,00424;0,93756;0,58667;0,91568;0,92940;0,91470;0,90796;0,93756;0,96374;0,13682;-0,05613;0,19296;-0,74094;-0,70636;-0,03458
2008-04-04;28,47301;28,81969;28,44663;28,54837;225400;0,00000;0,00000;0,00040;0,93793;0,56633;0,91655;0,92961;0,91893;0,91069;0,93757;0,96349;0,18884;-0,00714;0,19598;-0,71955;-0,70696;-0,01259
2008-04-07;28,75186;28,87998;28,52200;28,61997;106800;0,00000;0,00000;0,00251;0,94028;0,54649;0,91748;0,92988;0,92281;0,91338;0,93763;0,96326;0,23315;0,04092;0,19223;-0,69756;-0,70653;0,00897
2008-04-08;28,41648;28,65388;28,41271;28,52953;116200;0,00000;0,00000;-0,00316;0,93731;0,51741;0,91826;0,93006;0,92545;0,91555;0,93762;0,96300;0,25800;0,08433;0,17366;-0,67786;-0,70523;0,02738
2008-04-09;28,60867;28,61244;28,03966;28,12633;99800;0,00000;0,00000;-0,01413;0,92407;0,52268;0,91849;0,92991;0,92520;0,91633;0,93735;0,96261;0,24236;0,11594;0,12642;-0,66581;-0,70345;0,03764
2008-04-10;28,12632;28,47677;28,05096;28,34111;141800;0,00000;0,00000;0,00764;0,93112;0,51346;0,91898;0,92994;0,92627;0,91767;0,93723;0,96230;0,24448;0,14165;0,10283;-0,65025;-0,70106;0,05081
2008-04-11;27,96052;28,26199;27,85878;27,93038;131400;0,00000;0,00000;-0,01449;0,91763;0,51049;0,91893;0,92964;0,92470;0,91767;0,93684;0,96185;0,21058;0,15543;0,05515;-0,64229;-0,69841;0,05612
2008-04-14;27,87385;27,98313;27,75704;27,80602;123200;0,00000;0,00000;-0,00445;0,91354;0,48341;0,91872;0,92924;0,92267;0,91729;0,93638;0,96137;0,17171;0,15869;0,01302;-0,63657;-0,69563;0,05906
2008-04-15;27,96429;28,01328;27,75327;28,01328;156400;0,00000;0,00000;0,00745;0,92035;0,46213;0,91878;0,92902;0,92225;0,91757;0,93606;0,96096;0,15583;0,15812;-0,00229;-0,62717;-0,69256;0,06538
2008-04-16;28,25068;28,83099;28,21676;28,83099;209400;0,00000;0,00000;0,02919;0,94722;0,49599;0,91990;0,92947;0,92679;0,92027;0,93628;0,96083;0,20685;0,16786;0,03898;-0,60358;-0,68857;0,08499
2008-04-17;28,74808;28,84229;28,53329;28,78577;253200;0,00000;0,00000;-0,00157;0,94573;0,47819;0,92091;0,92987;0,93023;0,92258;0,93647;0,96068;0,24085;0,18246;0,05839;-0,58160;-0,68378;0,10218
2008-04-18;29,19274;29,36231;29,11361;29,23042;266200;0,00000;0,00000;0,01545;0,96034;0,48755;0,92246;0,93062;0,93571;0,92601;0,93694;0,96067;0,30022;0,20601;0,09420;-0,55259;-0,67792;0,12533
2008-04-21;29,01564;29,13999;28,95911;29,12492;138400;0,00000;0,00000;-0,00361;0,95687;0,46696;0,92381;0,93127;0,93956;0,92882;0,93734;0,96064;0,33489;0,23179;0,10310;-0,52653;-0,67116;0,14464
2008-04-22;29,01563;29,01563;28,62373;28,76316;199600;0,00000;0,00000;-0,01242;0,94499;0,47022;0,92464;0,93161;0,94054;0,93029;0,93749;0,96048;0,32938;0,25131;0,07808;-0,50778;-0,66388;0,15610
2008-04-23;28,85737;29,01941;28,70287;28,89505;90400;0,00000;0,00000;0,00459;0,94932;0,45558;0,92560;0,93205;0,94214;0,93202;0,93772;0,96037;0,33184;0,26741;0,06442;-0,48735;-0,65601;0,16866
2008-04-24;28,85360;29,33217;28,63881;29,20405;124000;0,00000;0,00000;0,01069;0,95947;0,47823;0,92693;0,93273;0,94529;0,93452;0,93815;0,96036;0,35463;0,28486;0,06977;-0,46224;-0,64739;0,18515
2008-04-25;29,26058;29,53566;29,07594;29,51682;123200;0,00000;0,00000;0,01071;0,96975;0,47647;0,92861;0,93364;0,94974;0,93772;0,93878;0,96045;0,39339;0,30656;0,08683;-0,43262;-0,63784;0,20523
2008-04-28;29,56958;29,72408;29,39247;29,60726;425600;0,00000;0,00000;0,00306;0,97272;0,46267;0,93034;0,93460;0,95392;0,94090;0,93945;0,96058;0,42649;0,33055;0,09594;-0,40260;-0,62740;0,22480
