Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Percent Change;Factor;ATR20;EMA50;EMA80;EMA10;EMA21;EMA100;EMA200;MACD_day;MACDsign_day;MACDdif_day;MACD_week;MACDsign_week;MACDdif_week
2017-02-22;25,68869;25,69328;25,62437;25,67031;11300;0,00000;0;-0,00072;1,11320;0,14152;1,07085;1,05737;1,10151;1,09005;1,05076;1,03220;0,29879;0,24528;0,05351;0,52822;0,36518;0,16304
2017-02-23;25,78975;25,78975;25,61518;25,73921;6300;0,00000;0;0,00268;1,11618;0,14467;1,07263;1,05882;1,10418;1,09243;1,05205;1,03304;0,30825;0,25787;0,05037;0,54054;0,37286;0,16768
2017-02-24;25,70706;25,70706;25,65194;25,68869;3700;0,00000;0;-0,00196;1,11399;0,13920;1,07425;1,06018;1,10596;1,09439;1,05328;1,03384;0,30811;0,26792;0,04019;0,55112;0,38067;0,17045
2017-02-27;25,81731;25,82650;25,71625;25,80813;29400;0,00000;0;0,00465;1,11917;0,13907;1,07601;1,06164;1,10836;1,09664;1,05458;1,03469;0,31402;0,27714;0,03688;0,56301;0,38865;0,17436
2017-02-28;25,93676;25,93676;25,70706;25,74841;32100;0,00000;0;-0,00231;1,11658;0,14770;1,07760;1,06300;1,10986;1,09845;1,05581;1,03551;0,31031;0,28377;0,02653;0,57301;0,39672;0,17629
2017-03-01;25,94594;26,15725;25,91837;26,08375;100900;0,00000;0;0,01302;1,13112;0,17257;1,07970;1,06468;1,11372;1,10142;1,05730;1,03646;0,33061;0,29314;0,03747;0,58812;0,40510;0,18302
2017-03-02;26,17564;26,17564;25,94594;25,94594;7400;0,00000;0;-0,00528;1,12515;0,17801;1,08149;1,06617;1,11580;1,10358;1,05865;1,03734;0,33176;0,30087;0,03090;0,59980;0,41361;0,18619
2017-03-03;26,06538;26,06538;25,86693;25,91838;9100;0,00000;0;-0,00106;1,12395;0,17996;1,08315;1,06760;1,11728;1,10543;1,05994;1,03820;0,32668;0,30603;0,02065;0,61015;0,42221;0,18794
2017-03-06;25,90001;25,90001;25,81732;25,89082;53900;0,00000;0;-0,00106;1,12276;0,17244;1,08470;1,06896;1,11828;1,10701;1,06118;1,03904;0,31678;0,30818;0,00860;0,61921;0,43082;0,18839
2017-03-07;25,89081;25,89081;25,78056;25,81731;30900;0,00000;0;-0,00284;1,11957;0,16652;1,08607;1,07021;1,11851;1,10815;1,06234;1,03985;0,29955;0,30645;-0,00690;0,62625;0,43936;0,18689
2017-03-08;25,75300;25,83569;25,75300;25,77137;5400;0,00000;0;-0,00178;1,11758;0,15854;1,08731;1,07138;1,11834;1,10901;1,06343;1,04062;0,27897;0,30096;-0,02199;0,63183;0,44777;0,18406
